|1000871864|a|3000018574|2000000017||1000871864|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000558356|a|2000000034|2000000034||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000042004|a|2000000046|2000000046||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000712358|a|2000000033|2000000033||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000537929|a|3000587126|2000000018||1000537929|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000333408|a|2000000007|2000000007||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000620538|a|3000163860|2000000017||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000394792|a|2000000014|2000000014||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000239706|a|3000179587|2000000024||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000403169|a|3000414722|2000000003||1000403169|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000474005|a|2000000046|2000000046||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000479086|a|2000000017|2000000017||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000734751|a|2000000015|2000000015||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000375571|a|2000000031|2000000031||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000084669|a|2000000003|2000000003||1000084669|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000393808|a|2000000000|2000000000||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000584889|a|2000000024|2000000024||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000988460|a|3000777100|2000000018||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000063858|a|2000000018|2000000018||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000451612|a|2000000046|2000000046||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000207232|a|3000947962|2000000020||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000197970|a|3000546391|2000000007||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000982990|a|3000405907|2000000050||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000495406|a|2000000044|2000000044||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000498647|a|2000000025|2000000025||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000218773|a|3000962567|2000000031||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000035468|a|3000256882|2000000041||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000582948|a|2000000042|2000000042||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000084643|a|2000000003|2000000003||1000084643|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000040632|a|3000843955|2000000011||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000148819|a|2000000008|2000000008||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000901091|a|2000000025|2000000025||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000805110|a|2000000034|2000000034||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000905781|a|3000535416|2000000038||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000482214|a|2000000042|2000000042||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000851317|a|2000000029|2000000029||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000181969|a|2000000000|2000000000||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000859884|a|2000000003|2000000003||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000810038|a|3000640985|2000000020||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000829941|a|3000035933|2000000014||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000863326|a|2000000025|2000000025||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000986706|a|3000611771|2000000007||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000470889|a|3000032465|2000000002||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000105292|a|2000000032|2000000032||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000776420|a|3000881277|2000000019||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000632313|a|3000124323|2000000023||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000788567|a|3000911784|2000000031||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000872535|a|2000000046|2000000046||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000785489|a|3000782114|2000000026||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000455470|a|2000000038|2000000038||1000455470|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000934290|a|3000901072|2000000002||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000571797|a|3000093476|2000000033||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000779396|a|2000000045|2000000045||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000113445|a|3000566013|2000000015||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000415641|a|3000773819|2000000047||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000446719|a|2000000001|2000000001||1000446719|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000962243|a|2000000046|2000000046||1000962243|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000359253|a|3000347878|2000000003||1000359253|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000819007|a|3000893435|2000000049||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000673759|a|2000000010|2000000010||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000369130|a|3000604848|2000000000||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000112391|a|3000959172|2000000009||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000362240|a|3000292632|2000000049||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000635916|a|3000992952|2000000048||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000156403|a|2000000029|2000000029||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000315891|a|3000754859|2000000041||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000046255|a|3000020549|2000000021||1000046255|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000420232|a|2000000003|2000000003||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000422189|a|2000000007|2000000007||1000422189|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000369256|a|2000000022|2000000022||1000369256|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000417225|a|2000000020|2000000020||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000293311|a|3000950269|2000000010||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000558182|a|2000000014|2000000014||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000398777|a|2000000022|2000000022||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000453447|a|2000000012|2000000012||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000637304|a|3000203640|2000000023||1000637304|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000618736|a|3000298560|2000000035||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000545208|a|3000706294|2000000032||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000760090|a|3000761995|2000000034||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000120831|a|2000000050|2000000050||1000120831|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000526102|a|2000000013|2000000013||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000252608|a|3000755223|2000000005||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000035451|a|2000000030|2000000030||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000530185|a|3000919979|2000000017||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000289692|a|2000000021|2000000021||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000531376|a|3000634594|2000000031||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000788178|a|3000371804|2000000039||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000697032|a|3000591063|2000000008||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000354058|a|3000415107|2000000034||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000318240|a|2000000035|2000000035||1000318240|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000745210|a|3000621142|2000000015||1000745210|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000888545|a|3000526828|2000000024||1000888545|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000686297|a|2000000044|2000000044||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000041177|a|2000000000|2000000000||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000699686|a|2000000044|2000000044||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000287924|a|3000460895|2000000038||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000421710|a|2000000008|2000000008||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000708828|a|2000000022|2000000022||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000444124|a|2000000046|2000000046||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000389536|a|3000196194|2000000041||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000049793|a|3000234029|2000000029||1000049793|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000056990|a|2000000009|2000000009||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000612507|a|2000000031|2000000031||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000877458|a|3000458294|2000000014||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000956469|a|2000000026|2000000026||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000580960|a|3000704117|2000000047||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000043807|a|3000003874|2000000013||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000786680|a|2000000007|2000000007||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000921392|a|3000339504|2000000020||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000794790|a|3000455744|2000000045||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000044352|a|3000209591|2000000001||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000201621|a|2000000009|2000000009||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000859995|a|3000343940|2000000015||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000934184|a|3000460931|2000000002||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000809003|a|2000000002|2000000002||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000081477|a|3000765442|2000000006||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000440640|a|3000426936|2000000046||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000039351|a|3000490013|2000000042||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000934461|a|3000434844|2000000044||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000541076|a|3000296641|2000000014||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000536165|a|3000231788|2000000030||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000098900|a|2000000039|2000000039||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000736084|a|2000000014|2000000014||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000859096|a|3000645197|2000000026||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000358905|a|2000000037|2000000037||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000221558|a|2000000033|2000000033||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000674646|a|3000628512|2000000026||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000809749|a|2000000008|2000000008||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000025286|a|3000395581|2000000029||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000076456|a|2000000026|2000000026||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000569498|a|2000000039|2000000039||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000816174|a|2000000037|2000000037||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000628989|a|2000000030|2000000030||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000526436|a|3000455603|2000000042||1000526436|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000652764|a|2000000011|2000000011||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000480915|a|3000847781|2000000048||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000703419|a|2000000030|2000000030||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000059180|a|3000726461|2000000019||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000441195|a|2000000017|2000000017||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000671585|a|3000356358|2000000013||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000151216|a|3000627830|2000000037||1000151216|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000225775|a|2000000002|2000000002||1000225775|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000972094|a|3000892429|2000000003||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000358035|a|3000328813|2000000022||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000382668|a|3000263741|2000000038||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000686647|a|3000041939|2000000037||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000390299|a|3000138227|2000000020||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000732435|a|3000330051|2000000026||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000246794|a|3000806467|2000000041||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000683659|a|3000078488|2000000040||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000620510|a|3000150071|2000000030||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000805895|a|2000000012|2000000012||1000805895|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000036316|a|3000292734|2000000047||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000355809|a|2000000012|2000000012||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000492313|a|3000310764|2000000013||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000977328|a|2000000028|2000000028||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000686844|a|3000721388|2000000013||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000020683|a|2000000025|2000000025||1000020683|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000582004|a|2000000034|2000000034||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000207098|a|2000000034|2000000034||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000971867|a|3000566038|2000000049||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000924526|a|2000000049|2000000049||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000353355|a|2000000034|2000000034||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000747395|a|3000816359|2000000016||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000363193|a|2000000048|2000000048||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000600703|a|2000000039|2000000039||1000600703|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000043601|a|3000929386|2000000007||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000946690|a|2000000024|2000000024||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000187654|a|2000000038|2000000038||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000173833|a|3000658862|2000000048||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000503923|a|2000000005|2000000005||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000265758|a|3000428704|2000000038||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000946254|a|2000000036|2000000036||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000189988|a|2000000050|2000000050||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000750053|a|3000661128|2000000043||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000360941|a|2000000028|2000000028||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000614134|a|2000000020|2000000020||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000529095|a|2000000000|2000000000||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000627815|a|3000730920|2000000032||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000274472|a|2000000045|2000000045||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000448180|a|2000000003|2000000003||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000806824|a|2000000025|2000000025||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000923560|a|2000000008|2000000008||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000252685|a|2000000047|2000000047||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000090629|a|3000010969|2000000031||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000386625|a|2000000038|2000000038||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000880147|a|3000465313|2000000019||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000710488|a|3000024301|2000000006||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000041586|a|2000000026|2000000026||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000190773|a|3000540622|2000000000||1000190773|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000845062|a|2000000047|2000000047||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000984313|a|2000000046|2000000046||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000595663|a|3000306098|2000000034||1000595663|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000133956|a|3000641894|2000000006||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000823760|a|3000554947|2000000002||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000949679|a|3000585883|2000000032||1000949679|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000813299|a|3000260964|2000000028||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000259245|a|2000000012|2000000012||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000900163|a|2000000007|2000000007||1000900163|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000641550|a|3000757692|2000000029||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000648400|a|3000238721|2000000003||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000333666|a|2000000008|2000000008||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000543443|a|2000000028|2000000028||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000079987|a|3000352320|2000000041||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000512399|a|2000000042|2000000042||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000316891|a|3000733754|2000000006||1000316891|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000193343|a|3000062039|2000000045||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000052231|a|2000000019|2000000019||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000835193|a|3000054006|2000000018||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000756468|a|2000000045|2000000045||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000412227|a|3000802405|2000000040||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000357609|a|3000350784|2000000019||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000653435|a|3000456476|2000000031||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000496031|a|3000051723|2000000044||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000858448|a|3000647998|2000000040||1000858448|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000333613|a|2000000042|2000000042||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000909056|a|2000000001|2000000001||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000376686|a|3000548280|2000000001||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000920870|a|2000000008|2000000008||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000624716|a|2000000044|2000000044||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000678444|a|3000240290|2000000045||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000238187|a|3000878344|2000000008||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000137998|a|2000000044|2000000044||1000137998|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
|1000005637|a|3000801586|2000000047||null|o||||||h|||b|t1|t2|p1|pt|||pc|w|p2
